"","gene_id","gene_biotype.x","gene_name"
"457","ENSG00000157306","lncRNA","ZFHX2-AS1"
"458","ENSG00000161149","lncRNA","TUBA3FP"
"459","ENSG00000162888","lncRNA","C1orf147"
"460","ENSG00000162913","lncRNA","OBSCN-AS1"
"461","ENSG00000162947","lncRNA","LINC01931"
"462","ENSG00000163081","lncRNA","CCDC140"
"463","ENSG00000163364","lncRNA","LINC01116"
"464","ENSG00000163597","lncRNA","SNHG16"
"465","ENSG00000163915","lncRNA","IGF2BP2-AS1"
"466","ENSG00000164385","lncRNA","LINC01600"
"467","ENSG00000164621","lncRNA","SMAD5-AS1"
"468","ENSG00000165511","lncRNA","ZNF22-AS1"
"469","ENSG00000166770","lncRNA","ZNF667-AS1"
"470","ENSG00000166917","lncRNA","MIR202HG"
"471","ENSG00000167046","lncRNA",NA
"472","ENSG00000167459","lncRNA","LINC00905"
"473","ENSG00000167912","lncRNA",NA
"474","ENSG00000167920","lncRNA","KRT10-AS1"
"475","ENSG00000168367","lncRNA","LINC00917"
"476","ENSG00000168746","lncRNA","LINC01620"
"477","ENSG00000170161","lncRNA",NA
"478","ENSG00000170919","lncRNA","TPT1-AS1"
"479","ENSG00000170983","lncRNA","LINC00208"
"480","ENSG00000171671","lncRNA","SHANK2-AS3"
"481","ENSG00000171889","lncRNA","MIR31HG"
"482","ENSG00000171987","lncRNA","C11orf40"
"483","ENSG00000172460","lncRNA","PRSS30P"
"484","ENSG00000172965","lncRNA","MIR4435-2HG"
"485","ENSG00000173077","lncRNA","DELEC1"
"486","ENSG00000173811","lncRNA","CCDC13-AS1"
"487","ENSG00000173862","lncRNA",NA
"488","ENSG00000174171","lncRNA",NA
"489","ENSG00000174325","lncRNA","DIRC1"
"490","ENSG00000174365","lncRNA","SNHG11"
"491","ENSG00000174403","lncRNA","MIR1-1HG-AS1"
"492","ENSG00000174407","lncRNA","MIR1-1HG"
"493","ENSG00000174680","lncRNA","GRIK1-AS1"
"494","ENSG00000175061","lncRNA","SNHG29"
"495","ENSG00000175147","lncRNA","TMEM51-AS1"
"496","ENSG00000175170","lncRNA","FAM182B"
"497","ENSG00000175604","lncRNA",NA
"498","ENSG00000175611","lncRNA","LINC00476"
"499","ENSG00000175728","lncRNA","LINC02873"
"500","ENSG00000175746","lncRNA","LINC02915"
"501","ENSG00000175772","lncRNA","LINC01106"
"502","ENSG00000175773","lncRNA","ZBTB44-DT"
"503","ENSG00000175779","lncRNA","LINC02694"
"504","ENSG00000175967","lncRNA","LINC02880"
"505","ENSG00000176124","lncRNA","DLEU1"
"506","ENSG00000176236","lncRNA","RPP38-DT"
"507","ENSG00000176320","lncRNA",NA
"508","ENSG00000176349","lncRNA",NA
"509","ENSG00000176515","lncRNA",NA
"510","ENSG00000176593","lncRNA",NA
"511","ENSG00000176605","lncRNA","LINC02914"
"512","ENSG00000176659","lncRNA","LINC02910"
"513","ENSG00000176728","lncRNA","TTTY14"
"514","ENSG00000176753","lncRNA","PAK6-AS1"
"515","ENSG00000176754","lncRNA","LINC00303"
"516","ENSG00000176840","lncRNA","MIR7-3HG"
"517","ENSG00000176868","lncRNA",NA
"518","ENSG00000176912","lncRNA","TYMSOS"
"519","ENSG00000176984","lncRNA",NA
"520","ENSG00000177112","lncRNA","IRAG1-AS1"
"521","ENSG00000177133","lncRNA","PRDM16-DT"
"522","ENSG00000177234","lncRNA","LINC01561"
"523","ENSG00000177335","lncRNA","LINC02904"
"524","ENSG00000177337","lncRNA","DLGAP1-AS1"
"525","ENSG00000177338","lncRNA","LINC00469"
"526","ENSG00000177340","lncRNA","FLJ13224"
"527","ENSG00000177369","lncRNA","FLJ40194"
"528","ENSG00000177406","lncRNA","NINJ2-AS1"
"529","ENSG00000177410","lncRNA","ZFAS1"
"530","ENSG00000177553","lncRNA","C1orf167-AS1"
"531","ENSG00000177596","lncRNA",NA
"532","ENSG00000177640","lncRNA","CASC2"
"533","ENSG00000177699","lncRNA",NA
"534","ENSG00000177725","lncRNA",NA
"535","ENSG00000177738","lncRNA",NA
"536","ENSG00000177757","lncRNA","FAM87B"
"537","ENSG00000177788","lncRNA",NA
"538","ENSG00000177800","lncRNA","TMEM78"
"539","ENSG00000177822","lncRNA","TENM3-AS1"
"540","ENSG00000177993","lncRNA","ZNRF3-AS1"
"541","ENSG00000178107","lncRNA",NA
"542","ENSG00000178130","lncRNA","FAM27E5"
"543","ENSG00000178243","lncRNA","LINC02907"
"544","ENSG00000178248","lncRNA","FAM230I"
"545","ENSG00000178412","lncRNA",NA
"546","ENSG00000178457","lncRNA","LINC00314"
"547","ENSG00000178722","lncRNA","C5orf64"
"548","ENSG00000178734","lncRNA","LMO7DN"
"549","ENSG00000178803","lncRNA","ADORA2A-AS1"
"550","ENSG00000178977","lncRNA","LINC00324"
"551","ENSG00000179028","lncRNA",NA
"552","ENSG00000179066","lncRNA",NA
"553","ENSG00000179082","lncRNA","LINC02913"
"554","ENSG00000179136","lncRNA","LINC00670"
"555","ENSG00000179141","lncRNA","MTUS2-AS1"
"556","ENSG00000179219","lncRNA","LINC00311"
"557","ENSG00000179253","lncRNA",NA
"558","ENSG00000179406","lncRNA","LINC00174"
"559","ENSG00000179428","lncRNA","IL6-AS1"
"560","ENSG00000179447","lncRNA","SLC24A3-AS1"
"561","ENSG00000179452","lncRNA","LINC01699"
"562","ENSG00000179523","lncRNA","EIF3J-DT"
"563","ENSG00000179577","lncRNA",NA
"564","ENSG00000179676","lncRNA","LINC00305"
"565","ENSG00000179743","lncRNA","FLJ37453"
"566","ENSG00000179755","lncRNA",NA
"567","ENSG00000179818","lncRNA","PCBP1-AS1"
"568","ENSG00000179840","lncRNA","PIK3CD-AS1"
"569","ENSG00000179935","lncRNA","LINC00652"
"570","ENSG00000180066","lncRNA","LINC02870"
"571","ENSG00000180139","lncRNA","ACTA2-AS1"
"572","ENSG00000180259","lncRNA","PRNT"
"573","ENSG00000180422","lncRNA","LINC00304"
"574","ENSG00000180458","lncRNA",NA
"575","ENSG00000180525","lncRNA","DIP2C-AS1"
"576","ENSG00000180539","lncRNA","LINC02908"
"577","ENSG00000180712","lncRNA","LINC02363"
"578","ENSG00000180769","lncRNA","WDFY3-AS2"
"579","ENSG00000180846","lncRNA","CSNK1G2-AS1"
"580","ENSG00000180861","lncRNA","LINC01559"
"581","ENSG00000180869","lncRNA","LINC01555"
"582","ENSG00000181097","lncRNA","LINC02878"
"583","ENSG00000181123","lncRNA",NA
"584","ENSG00000181171","lncRNA","FER1L6-AS1"
"585","ENSG00000181211","lncRNA","HECW1-IT1"
"586","ENSG00000181577","lncRNA","C6orf223"
"587","ENSG00000181798","lncRNA","LINC00471"
"588","ENSG00000181800","lncRNA","CELF2-AS1"
"589","ENSG00000181908","lncRNA","LINC02724"
"590","ENSG00000182057","lncRNA","OGFRP1"
"591","ENSG00000182165","lncRNA","TP53TG1"
"592","ENSG00000182257","lncRNA","PRR34"
"593","ENSG00000182352","lncRNA","CD300LD-AS1"
"594","ENSG00000182366","lncRNA","FAM87A"
"595","ENSG00000182376","lncRNA",NA
"596","ENSG00000182586","lncRNA","LINC00334"
"597","ENSG00000182648","lncRNA","LINC01006"
"598","ENSG00000182776","lncRNA",NA
"599","ENSG00000182824","lncRNA","FAM230E"
"600","ENSG00000182873","lncRNA","PRKCZ-AS1"
"601","ENSG00000182912","lncRNA","TSPEAR-AS2"
"602","ENSG00000183146","lncRNA","PRORY"
"603","ENSG00000183154","lncRNA",NA
"604","ENSG00000183242","lncRNA","WT1-AS"
"605","ENSG00000183250","lncRNA","LINC01547"
"606","ENSG00000183308","lncRNA",NA
"607","ENSG00000183385","lncRNA","TTTY8"
"608","ENSG00000183470","lncRNA","FLJ40288"
"609","ENSG00000183535","lncRNA","COL18A1-AS1"
"610","ENSG00000183562","lncRNA",NA
"611","ENSG00000183643","lncRNA","C15orf32"
"612","ENSG00000183674","lncRNA","LINC00518"
"613","ENSG00000183784","lncRNA","DOCK8-AS1"
"614","ENSG00000183822","lncRNA","NCF4-AS1"
"615","ENSG00000184029","lncRNA","DSCR4"
"616","ENSG00000184068","lncRNA","SREBF2-AS1"
"617","ENSG00000184224","lncRNA","NDUFV1-DT"
"618","ENSG00000184274","lncRNA","LINC00315"
"619","ENSG00000184385","lncRNA","UMODL1-AS1"
"620","ENSG00000184441","lncRNA",NA
"621","ENSG00000184566","lncRNA",NA
"622","ENSG00000184608","lncRNA","FAM167A-AS1"
"623","ENSG00000184809","lncRNA","B3GALT5-AS1"
"624","ENSG00000184856","lncRNA","LINC00308"
"625","ENSG00000184991","lncRNA","TTTY13"
"626","ENSG00000185065","lncRNA",NA
"627","ENSG00000185168","lncRNA","LINC00482"
"628","ENSG00000185186","lncRNA","LINC00313"
"629","ENSG00000185203","lncRNA","WASIR1"
"630","ENSG00000185332","lncRNA","TMEM105"
"631","ENSG00000185433","lncRNA","LINC00158"
"632","ENSG00000185594","lncRNA","SPATA8"
"633","ENSG00000185700","lncRNA","TTTY8B"
"634","ENSG00000185837","lncRNA","HDHD5-AS1"
"635","ENSG00000185847","lncRNA","LINC01405"
"636","ENSG00000185904","lncRNA","LINC00839"
"637","ENSG00000186019","lncRNA",NA
"638","ENSG00000186056","lncRNA","MATN1-AS1"
"639","ENSG00000186235","lncRNA","LINC02610"
"640","ENSG00000186493","lncRNA","C5orf38"
"641","ENSG00000186594","lncRNA","MIR22HG"
"642","ENSG00000186615","lncRNA","KTN1-AS1"
"643","ENSG00000186960","lncRNA","LINC01551"
"644","ENSG00000187012","lncRNA","LINC00207"
"645","ENSG00000187013","lncRNA","LINC02875"
"646","ENSG00000187185","lncRNA",NA
"647","ENSG00000187229","lncRNA",NA
"648","ENSG00000187600","lncRNA","LINC02583"
"649","ENSG00000187621","lncRNA","TCL6"
"650","ENSG00000187904","lncRNA",NA
"651","ENSG00000187951","lncRNA",NA
"652","ENSG00000187979","lncRNA","FAM230D"
"653","ENSG00000188004","lncRNA","SNHG28"
"654","ENSG00000188185","lncRNA","LINC00265"
"655","ENSG00000188242","lncRNA","PP7080"
"656","ENSG00000188280","lncRNA","FAM230G"
"657","ENSG00000188365","lncRNA",NA
"658","ENSG00000188511","lncRNA","MIR3667HG"
"659","ENSG00000188525","lncRNA",NA
"660","ENSG00000188660","lncRNA","LINC00319"
"661","ENSG00000188693","lncRNA","CYP51A1-AS1"
"662","ENSG00000188825","lncRNA","LINC00910"
"663","ENSG00000189196","lncRNA","LINC00994"
"664","ENSG00000189223","lncRNA","PAX8-AS1"
"665","ENSG00000189229","lncRNA",NA
"666","ENSG00000189238","lncRNA","LINC00943"
"667","ENSG00000189275","lncRNA","LINC01164"
"668","ENSG00000189295","lncRNA","ANKRD62P1-PARP4P3"
"669","ENSG00000189316","lncRNA",NA
"670","ENSG00000189419","lncRNA","SPATA41"
"671","ENSG00000196096","lncRNA","SPAG16-DT"
"672","ENSG00000196166","lncRNA","C8orf86"
"673","ENSG00000196167","lncRNA","COLCA1"
"674","ENSG00000196204","lncRNA","RNF216P1"
"675","ENSG00000196243","lncRNA","LINC00615"
"676","ENSG00000196273","lncRNA","LINC00523"
"677","ENSG00000196295","lncRNA","GARS1-DT"
"678","ENSG00000196366","lncRNA","C9orf163"
"679","ENSG00000196566","lncRNA",NA
"680","ENSG00000196634","lncRNA","LUADT1"
"681","ENSG00000196668","lncRNA","LINC00173"
"682","ENSG00000196696","lncRNA","PDXDC2P-NPIPB14P"
"683","ENSG00000196741","lncRNA","LINC01560"
"684","ENSG00000196756","lncRNA","SNHG17"
"685","ENSG00000196758","lncRNA",NA
"686","ENSG00000196810","lncRNA","CTBP1-DT"
"687","ENSG00000196893","lncRNA",NA
"688","ENSG00000196951","lncRNA","SCOC-AS1"
"689","ENSG00000196979","lncRNA","GPRACR"
"690","ENSG00000197085","lncRNA","NPSR1-AS1"
"691","ENSG00000197099","lncRNA",NA
"692","ENSG00000197176","lncRNA","LINC02291"
"693","ENSG00000197180","lncRNA","CH17-340M24.3"
"694","ENSG00000197182","lncRNA","MIRLET7BHG"
"695","ENSG00000197210","lncRNA",NA
"696","ENSG00000197251","lncRNA","LINC00336"
"697","ENSG00000197291","lncRNA","RAMP2-AS1"
"698","ENSG00000197301","lncRNA","HMGA2-AS1"
"699","ENSG00000197308","lncRNA","GATA3-AS1"
"700","ENSG00000197322","lncRNA","TMEM132E-DT"
"701","ENSG00000197332","lncRNA",NA
"702","ENSG00000197462","lncRNA",NA
"703","ENSG00000197503","lncRNA","LINC00477"
"704","ENSG00000197536","lncRNA","IRF1-AS1"
"705","ENSG00000197568","lncRNA","HHLA3"
"706","ENSG00000197585","lncRNA",NA
"707","ENSG00000197595","lncRNA","ATP11AUN"
"708","ENSG00000197644","lncRNA",NA
"709","ENSG00000197665","lncRNA",NA
"710","ENSG00000197670","lncRNA",NA
"711","ENSG00000197734","lncRNA","C14orf178"
"712","ENSG00000197813","lncRNA",NA
"713","ENSG00000197815","lncRNA",NA
"714","ENSG00000197880","lncRNA","MDS2"
"715","ENSG00000197934","lncRNA","CYYR1-AS1"
"716","ENSG00000197989","lncRNA","SNHG12"
"717","ENSG00000198054","lncRNA","DSCR8"
"718","ENSG00000198106","lncRNA",NA
"719","ENSG00000198221","lncRNA","AFDN-DT"
"720","ENSG00000198358","lncRNA",NA
"721","ENSG00000198454","lncRNA","LINC02692"
"722","ENSG00000198468","lncRNA","FLVCR1-DT"
"723","ENSG00000198491","lncRNA",NA
"724","ENSG00000198496","lncRNA","NBR2"
"725","ENSG00000198590","lncRNA","APRG1"
"726","ENSG00000198671","lncRNA",NA
"727","ENSG00000198685","lncRNA","LINC01565"
"728","ENSG00000198711","lncRNA","SSBP3-AS1"
"729","ENSG00000203258","lncRNA",NA
"730","ENSG00000203266","lncRNA",NA
"731","ENSG00000203279","lncRNA",NA
"732","ENSG00000203280","lncRNA","KIAA1671-AS1"
"733","ENSG00000203288","lncRNA","TDRKH-AS1"
"734","ENSG00000203307","lncRNA","FAM78B-AS1"
"735","ENSG00000203321","lncRNA","CARNMT1-AS1"
"736","ENSG00000203325","lncRNA",NA
"737","ENSG00000203327","lncRNA",NA
"738","ENSG00000203334","lncRNA",NA
"739","ENSG00000203335","lncRNA",NA
"740","ENSG00000203356","lncRNA","LINC01562"
"741","ENSG00000203362","lncRNA","POLH-AS1"
"742","ENSG00000203364","lncRNA",NA
"743","ENSG00000203392","lncRNA",NA
"744","ENSG00000203395","lncRNA",NA
"745","ENSG00000203402","lncRNA",NA
"746","ENSG00000203434","lncRNA",NA
"747","ENSG00000203441","lncRNA","LINC00449"
"748","ENSG00000203446","lncRNA","SUGCT-AS1"
"749","ENSG00000203469","lncRNA",NA
"750","ENSG00000203472","lncRNA",NA
"751","ENSG00000203496","lncRNA",NA
"752","ENSG00000203497","lncRNA","PDCD4-AS1"
"753","ENSG00000203498","lncRNA",NA
"754","ENSG00000203506","lncRNA","RBMS3-AS2"
"755","ENSG00000203520","lncRNA",NA
"756","ENSG00000203527","lncRNA","SCUBE1-AS1"
"757","ENSG00000203565","lncRNA",NA
"758","ENSG00000203585","lncRNA","LINC02408"
"759","ENSG00000203588","lncRNA","IGBP1-AS1"
"760","ENSG00000203593","lncRNA",NA
"761","ENSG00000203601","lncRNA","LINC00970"
"762","ENSG00000203605","lncRNA",NA
"763","ENSG00000203620","lncRNA",NA
"764","ENSG00000203635","lncRNA",NA
"765","ENSG00000203643","lncRNA",NA
"766","ENSG00000203644","lncRNA",NA
"767","ENSG00000203645","lncRNA","LINC00501"
"768","ENSG00000203650","lncRNA","LINC01285"
"769","ENSG00000203684","lncRNA","IBA57-DT"
"770","ENSG00000203688","lncRNA","LINC02487"
"771","ENSG00000203706","lncRNA","SERTAD4-AS1"
"772","ENSG00000203709","lncRNA","MIR29B2CHG"
"773","ENSG00000203711","lncRNA","LINC02901"
"774","ENSG00000203721","lncRNA","LINC00862"
"775","ENSG00000203729","lncRNA","LINC00272"
"776","ENSG00000203739","lncRNA","PRDX6-AS1"
"777","ENSG00000203801","lncRNA","LINC00222"
"778","ENSG00000203804","lncRNA","ADAMTSL4-AS1"
"779","ENSG00000203808","lncRNA","BVES-AS1"
"780","ENSG00000203809","lncRNA","LIN28B-AS1"
"781","ENSG00000203864","lncRNA","LINC02868"
"782","ENSG00000203865","lncRNA","ATP1A1-AS1"
"783","ENSG00000203875","lncRNA","SNHG5"
"784","ENSG00000203876","lncRNA","ADD3-AS1"
"785","ENSG00000203897","lncRNA","SPATA42"
"786","ENSG00000203900","lncRNA",NA
"787","ENSG00000203930","lncRNA","LINC00632"
"788","ENSG00000203971","lncRNA",NA
"789","ENSG00000203987","lncRNA",NA
"790","ENSG00000203993","lncRNA","ARRDC1-AS1"
"791","ENSG00000203999","lncRNA","LINC01270"
"792","ENSG00000204011","lncRNA","COL5A1-AS1"
"793","ENSG00000204044","lncRNA","SLC12A5-AS1"
"794","ENSG00000204049","lncRNA",NA
"795","ENSG00000204054","lncRNA","LINC00963"
"796","ENSG00000204055","lncRNA","IER5L-AS1"
"797","ENSG00000204091","lncRNA","TDRG1"
"798","ENSG00000204092","lncRNA","LINC00951"
"799","ENSG00000204110","lncRNA","LINC02520"
"800","ENSG00000204117","lncRNA",NA
"801","ENSG00000204148","lncRNA","LINC00474"
"802","ENSG00000204183","lncRNA","GDF5-AS1"
"803","ENSG00000204241","lncRNA","LINC02731"
"804","ENSG00000204250","lncRNA","LINC00587"
"805","ENSG00000204261","lncRNA","PSMB8-AS1"
"806","ENSG00000204277","lncRNA","LINC01993"
"807","ENSG00000204283","lncRNA","LINC01973"
"808","ENSG00000204362","lncRNA","LINC02783"
"809","ENSG00000204380","lncRNA","PKP4-AS1"
"810","ENSG00000204387","lncRNA","SNHG32"
"811","ENSG00000204393","lncRNA","NOL4L-DT"
"812","ENSG00000204398","lncRNA",NA
"813","ENSG00000204446","lncRNA","LINC02872"
"814","ENSG00000204460","lncRNA","LINC01854"
"815","ENSG00000204464","lncRNA","TMEM51-AS2"
"816","ENSG00000204528","lncRNA","PSORS1C3"
"817","ENSG00000204581","lncRNA","ACOXL-AS1"
"818","ENSG00000204584","lncRNA",NA
"819","ENSG00000204588","lncRNA","LINC01123"
"820","ENSG00000204603","lncRNA","LINC01257"
"821","ENSG00000204620","lncRNA",NA
"822","ENSG00000204625","lncRNA","HCG9"
"823","ENSG00000204661","lncRNA","C5orf60"
"824","ENSG00000204666","lncRNA",NA
"825","ENSG00000204677","lncRNA","FAM153CP"
"826","ENSG00000204682","lncRNA","MIR1915HG"
"827","ENSG00000204684","lncRNA",NA
"828","ENSG00000204685","lncRNA","STARD7-AS1"
"829","ENSG00000204706","lncRNA","MAMDC2-AS1"
"830","ENSG00000204709","lncRNA","LINC01556"
"831","ENSG00000204754","lncRNA","LINC01951"
"832","ENSG00000204758","lncRNA",NA
"833","ENSG00000204792","lncRNA","LINC01291"
"834","ENSG00000204802","lncRNA",NA
"835","ENSG00000204814","lncRNA",NA
"836","ENSG00000204832","lncRNA","ST8SIA6-AS1"
"837","ENSG00000204850","lncRNA",NA
"838","ENSG00000204860","lncRNA","FAM201A"
"839","ENSG00000204876","lncRNA",NA
"840","ENSG00000204904","lncRNA","LINC01545"
"841","ENSG00000204929","lncRNA",NA
"842","ENSG00000204934","lncRNA","ATP6V0E2-AS1"
"843","ENSG00000204949","lncRNA","FAM83A-AS1"
"844","ENSG00000204960","lncRNA","BLACE"
"845","ENSG00000204971","lncRNA",NA
"846","ENSG00000204990","lncRNA",NA
"847","ENSG00000205015","lncRNA","LINC02138"
"848","ENSG00000205018","lncRNA",NA
"849","ENSG00000205037","lncRNA",NA
"850","ENSG00000205041","lncRNA",NA
"851","ENSG00000205054","lncRNA","LINC01121"
"852","ENSG00000205056","lncRNA","LINC02397"
"853","ENSG00000205057","lncRNA","CLLU1-AS1"
"854","ENSG00000205086","lncRNA","LINC02898"
"855","ENSG00000205106","lncRNA","LINC02716"
"856","ENSG00000205174","lncRNA","LINC02903"
"857","ENSG00000205181","lncRNA","LINC00654"
"858","ENSG00000205231","lncRNA","TTLL10-AS1"
"859","ENSG00000205293","lncRNA","LINC01602"
"860","ENSG00000205300","lncRNA",NA
"861","ENSG00000205325","lncRNA",NA
"862","ENSG00000205334","lncRNA","LINC01460"
"863","ENSG00000205396","lncRNA","LINC00661"
"864","ENSG00000205414","lncRNA",NA
"865","ENSG00000205424","lncRNA","PCBP3-AS1"
"866","ENSG00000205444","lncRNA",NA
"867","ENSG00000205452","lncRNA",NA
"868","ENSG00000205488","lncRNA","CALML3-AS1"
"869","ENSG00000205500","lncRNA","MAPRE3-AS1"
"870","ENSG00000205537","lncRNA",NA
"871","ENSG00000205549","lncRNA","C9orf92"
"872","ENSG00000205559","lncRNA","CHKB-DT"
"873","ENSG00000205562","lncRNA",NA
"874","ENSG00000205611","lncRNA","LINC01597"
"875","ENSG00000205622","lncRNA",NA
"876","ENSG00000205628","lncRNA","LINC01446"
"877","ENSG00000205632","lncRNA","LINC01310"
"878","ENSG00000205634","lncRNA","LINC00898"
"879","ENSG00000205636","lncRNA","LINC00583"
"880","ENSG00000205653","lncRNA",NA
"881","ENSG00000205682","lncRNA",NA
"882","ENSG00000205696","lncRNA","ADARB2-AS1"
"883","ENSG00000205740","lncRNA",NA
"884","ENSG00000205745","lncRNA",NA
"885","ENSG00000205786","lncRNA","LINC01531"
"886","ENSG00000205790","lncRNA","DPP9-AS1"
"887","ENSG00000205791","lncRNA","LOH12CR2"
"888","ENSG00000205830","lncRNA",NA
"889","ENSG00000205837","lncRNA","LINC00487"
"890","ENSG00000205853","lncRNA","RFPL3S"
"891","ENSG00000205861","lncRNA","PCOTH"
"892","ENSG00000205865","lncRNA","FAM99B"
"893","ENSG00000205866","lncRNA","FAM99A"
"894","ENSG00000205885","lncRNA","C1RL-AS1"
"895","ENSG00000205890","lncRNA",NA
"896","ENSG00000205913","lncRNA","SRRM2-AS1"
"897","ENSG00000205930","lncRNA","C21orf62-AS1"
"898","ENSG00000205959","lncRNA",NA
"899","ENSG00000205971","lncRNA",NA
"900","ENSG00000206028","lncRNA",NA
"901","ENSG00000206062","lncRNA",NA
"902","ENSG00000206129","lncRNA",NA
"903","ENSG00000206142","lncRNA","FAM230H"
"904","ENSG00000206187","lncRNA","LINC02346"
"905","ENSG00000206195","lncRNA",NA
"906","ENSG00000206249","lncRNA",NA
"907","ENSG00000206337","lncRNA","HCP5"
"908","ENSG00000206344","lncRNA","HCG27"
"909","ENSG00000206417","lncRNA","H1-10-AS1"
"910","ENSG00000206552","lncRNA","KRBOX1-AS1"
"911","ENSG00000206567","lncRNA",NA
"912","ENSG00000206573","lncRNA","THUMPD3-AS1"
"913","ENSG00000207751","lncRNA",NA
"914","ENSG00000207955","lncRNA",NA
"915","ENSG00000211683","lncRNA",NA
"916","ENSG00000212663","lncRNA",NA
"917","ENSG00000212694","lncRNA","LINC01089"
"918","ENSG00000212719","lncRNA","LINC02693"
"919","ENSG00000212743","lncRNA","LINC02656"
"920","ENSG00000212766","lncRNA","EWSAT1"
"921","ENSG00000212855","lncRNA","TTTY2"
"922","ENSG00000212856","lncRNA","TTTY2B"
"923","ENSG00000212930","lncRNA",NA
"924","ENSG00000212939","lncRNA",NA
"925","ENSG00000212978","lncRNA",NA
"926","ENSG00000213057","lncRNA","C1orf220"
"927","ENSG00000213062","lncRNA",NA
"928","ENSG00000213121","lncRNA",NA
"929","ENSG00000213279","lncRNA",NA
"930","ENSG00000213373","lncRNA","LINC00671"
"931","ENSG00000213468","lncRNA","FIRRE"
"932","ENSG00000213599","lncRNA","SLX1A-SULT1A3"
"933","ENSG00000213600","lncRNA",NA
"934","ENSG00000213742","lncRNA","ZNF337-AS1"
"935","ENSG00000213888","lncRNA","LINC01521"
"936","ENSG00000213904","lncRNA","LIPE-AS1"
"937","ENSG00000213963","lncRNA",NA
"938","ENSG00000213981","lncRNA",NA
"939","ENSG00000213994","lncRNA",NA
"940","ENSG00000214039","lncRNA","LINC02418"
"941","ENSG00000214043","lncRNA","LINC02347"
"942","ENSG00000214049","lncRNA","UCA1"
"943","ENSG00000214106","lncRNA","PAXIP1-AS2"
"944","ENSG00000214145","lncRNA","LINC00887"
"945","ENSG00000214146","lncRNA","LINC02026"
"946","ENSG00000214184","lncRNA","GCC2-AS1"
"947","ENSG00000214188","lncRNA","ST7-OT4"
"948","ENSG00000214248","lncRNA",NA
"949","ENSG00000214293","lncRNA","APTR"
"950","ENSG00000214353","lncRNA","VAC14-AS1"
"951","ENSG00000214381","lncRNA","LINC00488"
"952","ENSG00000214401","lncRNA","KANSL1-AS1"
"953","ENSG00000214407","lncRNA","LINC02085"
"954","ENSG00000214432","lncRNA","VPS33B-DT"
"955","ENSG00000214546","lncRNA",NA
"956","ENSG00000214548","lncRNA","MEG3"
"957","ENSG00000214559","lncRNA",NA
"958","ENSG00000214614","lncRNA",NA
"959","ENSG00000214650","lncRNA",NA
"960","ENSG00000214691","lncRNA","LINC01913"
"961","ENSG00000214708","lncRNA",NA
"962","ENSG00000214719","lncRNA",NA
"963","ENSG00000214770","lncRNA",NA
"964","ENSG00000214772","lncRNA",NA
"965","ENSG00000214773","lncRNA",NA
"966","ENSG00000214783","lncRNA","POLR2J4"
"967","ENSG00000214788","lncRNA",NA
"968","ENSG00000214797","lncRNA",NA
"969","ENSG00000214803","lncRNA",NA
"970","ENSG00000214851","lncRNA","LINC00612"
"971","ENSG00000214870","lncRNA",NA
"972","ENSG00000214894","lncRNA","LINC00243"
"973","ENSG00000214900","lncRNA","LINC01588"
"974","ENSG00000214915","lncRNA",NA
"975","ENSG00000214919","lncRNA",NA
"976","ENSG00000214922","lncRNA","HLA-F-AS1"
"977","ENSG00000214942","lncRNA",NA
"978","ENSG00000214955","lncRNA",NA
"979","ENSG00000214970","lncRNA",NA
"980","ENSG00000214999","lncRNA",NA
"981","ENSG00000215014","lncRNA",NA
"982","ENSG00000215022","lncRNA",NA
"983","ENSG00000215023","lncRNA",NA
"984","ENSG00000215039","lncRNA","CD27-AS1"
"985","ENSG00000215067","lncRNA","ALOX12-AS1"
"986","ENSG00000215068","lncRNA",NA
"987","ENSG00000215112","lncRNA","FAM74A1"
"988","ENSG00000215117","lncRNA","LINC00588"
"989","ENSG00000215162","lncRNA","LINC00269"
"990","ENSG00000215196","lncRNA","BASP1-AS1"
"991","ENSG00000215231","lncRNA","LINC01020"
"992","ENSG00000215241","lncRNA","LINC02449"
"993","ENSG00000215244","lncRNA","LINC02649"
